ID,item_cnt_month
546,0.2749104
547,0.21363872
548,0.13228187
549,0.11315715
550,0.079732955
551,0.39427802
552,0.79909027
553,0.18444243
554,0.0496338
555,0.23899877
556,0.17839256
557,0.27650827
558,0.018746346
559,0.27689853
560,0.26486737
561,0.98162985
562,0.17376736
563,0.055027843
564,0.0039987564
565,0.10828942
566,0.17639664
567,0.07940853
568,0.31910837
569,0.23736432
570,0.2603858
571,0.51911163
572,1.2028584
573,0.14080101
574,0.009621114
575,0.19370022
576,0.37636453
577,0.31079033
578,5.6926155
579,0.25065923
580,0.0062051713
581,0.0062051713
582,0.012071967
583,0.005215645
584,0.7656435
585,0.13174626
586,0.07144329
587,1.2313519
588,4.3700695
589,0.6272748
590,1.7398846
591,0.5545264
592,2.9557002
593,0.10273957
594,0.18314955
595,0.28110933
596,0.17560294
597,0.021889478
598,0.094141185
599,0.047024548
600,0.27058768
601,0.3214465
602,0.0072755218
603,0.052571625
604,0.08593923
605,0.067332566
606,0.1972197
607,0.4657607
608,0.07221511
609,0.25312525
610,0.29303288
611,0.90533555
612,0.05185169
613,0.05185169
614,0.014049113
615,1.0209646
616,0.7640767
617,0.20310935
618,0.42007306
619,0.0907633
620,0.25372273
621,6.6327744
622,0.56667095
623,0.48041922
624,0.8656411
625,0.37565076
626,0.39268053
627,0.20890358
628,0.18883705
629,0.2613154
630,0.13432565
631,0.004068315
632,0.25530708
633,0.16095775
634,0.66270524
635,0.35398877
636,0.44833332
637,0.2325384
638,0.21151093
639,0.19743946
640,0.5807673
641,1.1432
642,0.43050808
643,0.10904983
644,0.07227391
645,0.3010014
646,0.57992184
647,0.057449937
648,0.038885742
649,0.3417353
650,0.22552764
651,0.90491843
652,0.695503
653,0.11259624
654,0.34408122
655,0.29898798
656,1.0905583
657,0.06551364
658,0.01918152
659,0.113340616
660,0.3772625
661,0.2361269
662,0.006457418
663,0.94592327
664,0.045663
665,0.5513633
666,0.1016517
667,0.29909256
668,0.86006683
669,0.68824375
670,0.04096973
671,0.16995105
672,0.11486432
673,0.8678802
674,0.10879171
675,0.38421753
676,0.45043728
677,0.44250983
678,0.43391576
679,0.17289281
680,0.10453403
681,0.113835216
682,0.0
683,0.2394818
684,0.86006683
685,0.61375743
686,0.8311566
687,0.58453614
688,0.1790925
689,0.11664724
690,0.076220006
691,0.16230687
692,0.17378443
693,0.16996008
694,0.06586331
695,0.6667322
696,0.17513472
697,0.055197537
698,0.18305677
699,0.6749097
700,2.005527
701,0.17513472
702,1.5314497
703,1.0994103
704,0.019683361
705,0.28934973
706,0.059399784
707,0.0970003
708,0.10145149
709,2.3650181
710,0.51403105
711,0.40590903
712,0.112580806
713,0.71601295
714,0.18034884
715,0.11821532
716,0.3397367
717,0.18483049
718,0.011598766
719,0.78525794
720,0.092051566
721,0.4641721
722,0.26127174
723,1.8938155
724,0.07222417
725,0.39998412
726,0.780112
727,1.3474972
728,0.17513472
729,1.4808725
730,0.08818537
731,0.089134544
732,1.4070934
733,0.37286428
734,1.6345955
735,0.111438096
736,0.42722112
737,0.3321229
738,0.24846351
739,0.19386607
740,0.1753287
741,0.17530048
742,0.11712155
743,0.9051112
744,0.7150714
745,0.626643
746,0.6338875
747,0.64547443
748,0.92582476
749,0.259086
750,0.23068786
751,0.05152613
752,0.41746557
753,0.2337184
754,1.4878098
755,0.5317445
756,0.047592193
757,0.3025447
758,0.054768473
759,0.2203865
760,0.83037645
761,0.39480954
762,0.28985792
763,2.125935
764,0.19290227
765,0.32610798
766,0.15165767
767,0.63451445
768,0.72700214
769,0.44818866
770,0.80579126
771,0.0059165955
772,0.80673814
773,0.29843158
774,0.33413148
775,0.12456903
776,0.4887066
777,0.6071926
778,0.01769185
779,0.18936768
780,0.17513472
781,1.7367282
782,0.7061734
783,1.0208929
784,0.17513472
785,2.2637105
786,1.7123903
787,0.91090554
788,0.41426998
789,0.4800767
790,0.17513472
791,0.17513472
792,0.17513472
793,4.5264525
794,0.17513472
795,0.5679533
796,0.86876523
797,2.3224416
798,0.17513472
799,2.2028766
800,0.14271411
801,0.0652397
802,0.8649019
803,0.45377278
804,0.08628547
805,0.06428042
806,0.36749363
807,0.18952006
808,0.5719624
809,0.032814503
810,0.69112927
811,0.6060671
812,0.48455256
813,0.16483277
814,0.07949838
815,0.42217764
816,0.33342433
817,0.014773816
818,0.43419087
819,0.18853897
820,0.31243253
821,0.13778117
822,0.2560025
823,0.4864149
824,0.16572103
825,0.14895764
826,0.22601345
827,0.34193626
828,0.08655587
829,0.16170841
830,1.0335591
831,0.14380011
832,0.11126146
833,0.57970256
834,0.50716543
835,0.18392158
836,0.29786515
837,0.46238998
838,0.46766198
839,0.0683839
840,0.049368918
841,0.17984906
842,0.07601604
843,0.16875437
844,0.48739687
845,0.11544651
846,0.097886324
847,0.24586868
848,0.16519481
849,0.13466874
850,0.17827031
851,0.22045603
852,0.515493
853,0.16875437
854,0.24142185
855,0.44947204
856,0.5479367
857,0.7480942
858,0.3122751
859,0.35799915
860,0.16674358
861,0.176622
862,0.4088301
863,0.42953885
864,0.55929756
865,0.786744
866,0.6511817
867,0.24397108
868,0.93869543
869,0.1452944
870,0.35639733
871,0.117266595
872,0.117996275
873,0.484995
874,0.29554617
875,0.80936754
876,0.25477076
877,0.1358077
878,0.3101712
879,0.49729466
880,0.1813389
881,0.67462355
882,0.54584366
883,1.2080927
884,0.3271164
885,0.8706135
886,0.2492804
887,0.24526176
888,0.26827902
889,0.1360186
890,0.44327793
891,0.6065267
892,0.4455579
893,0.13158107
894,0.2912854
895,0.1162017
896,0.2265327
897,0.12148124
898,0.114444256
899,0.45372838
900,0.0850164
901,1.2717865
902,0.103363305
903,0.49251187
904,0.7018443
905,0.5929266
906,1.3645355
907,0.4247585
908,0.73825777
909,0.4128638
910,0.31036794
911,0.116359204
912,0.787333
913,0.33139944
914,0.018143654
915,0.25830984
916,0.26872712
917,0.022431046
918,0.17811993
919,0.47062534
920,0.092913836
921,0.9985116
922,0.11265114
923,0.06125942
924,0.36583436
925,0.2866993
926,0.22975916
927,0.13860923
928,0.6423183
929,0.6053831
930,0.0914076
931,0.14468998
932,0.6680504
933,0.23036319
934,0.34302044
935,0.43356097
936,0.30612504
937,0.52274305
938,0.16919333
939,0.14306599
940,0.114301175
941,0.4133772
942,0.13889945
943,0.70887315
944,0.22890437
945,0.031992167
946,0.13262966
947,0.18430582
948,0.25758517
949,0.20224798
950,0.34252623
951,0.0045732856
952,0.035886347
953,0.014316201
954,0.32976252
955,0.18894726
956,0.45312315
957,0.05219403
958,0.6950371
959,0.7203773
960,0.45587927
961,0.109051496
962,0.47244915
963,0.062799335
964,0.6468993
965,0.0
966,0.25649568
967,0.53416365
968,0.1356512
969,0.2383751
970,0.0384804
971,0.16256824
972,0.062428772
973,0.21042126
974,0.15049806
975,0.06598532
976,0.110008985
977,0.84736
978,0.40275753
979,0.83593774
980,0.3582138
981,0.48763794
982,0.716621
983,0.06600618
984,0.090340674
985,0.5568737
986,0.5420369
987,0.45687333
988,0.13739276
989,0.21151638
990,1.1760945
991,0.69814855
992,0.18532392
993,1.9240879
994,0.37734362
995,0.29308206
996,0.06086868
997,0.51603687
998,0.16069013
999,0.075137734
1000,0.8894218
1001,0.23406506
1002,1.1452767
1003,0.21037957
1004,0.1786581
1005,0.20634711
1006,0.097457826
1007,0.07133189
1008,0.59618133
1009,0.19061688
1010,0.115820974
1011,0.239286
1012,0.6047804
1013,2.1153216
1014,0.5462889
1015,0.007476151
1016,0.0021955073
1017,0.09060535
1018,0.10212296
1019,0.43718773
1020,0.21503776
1021,0.53829014
1022,0.10082969
1023,0.099996924
1024,0.68824416
1025,0.053843826
1026,0.5158186
1027,0.38021466
1028,0.23338163
1029,0.106748074
1030,0.11304915
1031,0.79686725
1032,1.1563199
1033,0.2394818
1034,0.9267635
1035,0.10359046
1036,0.07329363
1037,0.94089615
1038,0.2932905
1039,0.16060326
1040,0.51280147
1041,0.24292734
1042,0.32265878
1043,0.15434673
1044,0.2967431
1045,0.1765264
1046,0.42677727
1047,0.17262337
1048,0.07058126
1049,0.44826844
1050,0.37916902
1051,0.49559313
1052,0.9448437
1053,0.48736402
1054,0.36100703
1055,0.36371312
1056,0.4209246
1057,0.68694264
1058,0.05814427
1059,1.8807721
1060,0.22207472
1061,0.37286428
1062,0.024662644
1063,0.1639849
1064,0.6014818
1065,0.12839049
1066,0.22323829
1067,0.40414807
1068,0.14028925
1069,0.2592544
1070,0.18356547
1071,0.029834121
1072,0.048457056
1073,0.26410833
1074,0.21696958
1075,0.23626456
1076,0.29073644
1077,4.031583
1078,0.96535474
1079,2.0283008
1080,0.058164626
1081,0.51254153
1082,0.042765528
1083,0.41564545
1084,0.12477428
1085,0.1485382
1086,0.026906878
1087,0.503342
1088,0.63134074
1089,0.8212329
1090,1.8447406
1091,0.48674887
1092,0.87331617
1093,0.2158308
1094,0.21231943
1095,0.14008904
1096,0.52329665
1097,0.16811714
1098,0.34429145
1099,0.37203348
1100,0.28724766
1101,0.20966253
1102,0.24672535
1103,0.62202996
1104,1.1039884
1105,0.17466974
1106,0.1687651
1107,0.33809447
1108,0.022372574
1109,0.7454012
1110,0.23859504
1111,0.017135352
1112,0.53185135
1113,0.14346069
1114,0.17604434
1115,0.015565455
1116,0.11488974
1117,0.0
1118,0.13929799
1119,0.17987674
1120,0.3499953
1121,0.19904014
1122,0.21522027
1123,0.0
1124,0.08393043
1125,0.117155254
1126,0.26868814
1127,0.15277836
1128,0.13848916
1129,0.09787795
1130,0.13799202
1131,0.35050622
1132,0.23705047
1133,0.04553905
1134,0.121584326
1135,0.15061784
1136,0.21864632
1137,1.016787
1138,0.4558041
1139,0.11421859
1140,0.0
1141,0.19814548
1142,0.34468812
1143,0.045559525
1144,0.17196006
1145,0.3595587
1146,0.19609529
1147,0.39214537
1148,0.11542708
1149,0.23710504
1150,0.10168007
1151,0.3948269
1152,0.0131292045
1153,0.18381697
1154,0.5229261
1155,0.055816352
1156,0.16572839
1157,2.3254983
1158,2.9611752
1159,0.34540033
1160,0.08578929
1161,0.31880075
1162,0.24017963
1163,0.09482369
1164,0.09584817
1165,0.008983165
1166,0.066975266
1167,0.5483177
1168,0.07321423
1169,0.2997164
1170,0.64079064
1171,0.23053414
1172,0.11533424
1173,0.0564456
1174,0.012203723
1175,0.012586385
1176,0.012586385
1177,0.03875059
1178,0.12729001
1179,0.107922286
1180,0.21117297
1181,0.31528568
1182,0.12297687
1183,0.120752245
1184,0.36885476
1185,0.1654017
1186,0.11266643
1187,0.37286428
1188,0.14781454
1189,1.1706594
1190,0.17179906
1191,0.11662784
1192,0.4317162
1193,0.86265063
1194,0.2866792
1195,0.710917
1196,0.28986454
1197,0.15901905
1198,0.19037774
1199,0.6864526
1200,0.56753945
1201,0.014933467
1202,0.103843
1203,0.2955892
1204,0.26778412
1205,1.1858722
1206,0.24536604
1207,0.15359557
1208,0.090240836
1209,0.12872362
1210,0.243541
1211,0.12681076
1212,1.9624517
1213,1.0167228
1214,0.29967546
1215,0.11853108
1216,0.30807438
1217,0.7187982
1218,0.31615365
1219,0.2902068
1220,0.065614134
1221,0.11796564
1222,0.14303938
1223,0.17368942
1224,0.19963697
1225,0.011037618
1226,0.13475153
1227,0.17513472
1228,0.47031674
1229,0.40461427
1230,0.6730863
1231,0.4215659
1232,0.3663137
1233,0.15275961
1234,0.17116773
1235,0.48728657
1236,0.51272655
1237,0.2702077
1238,0.17513472
1239,1.7367282
1240,0.21684062
1241,0.45794684
1242,0.26222837
1243,0.3532021
1244,0.19411835
1245,0.17393926
1246,1.2375958
1247,0.6567445
1248,0.15272015
1249,0.25782877
1250,0.22524324
1251,0.017887384
1252,0.017306149
1253,0.19555849
1254,0.2308811
1255,0.090114295
1256,0.39158738
1257,0.1680885
1258,0.09251699
1259,0.3937415
1260,0.28269714
1261,0.21476853
1262,0.13551664
1263,0.04622391
1264,1.4029856
1265,0.3259418
1266,0.20022559
1267,0.8278755
1268,0.21788245
1269,0.22061199
1270,0.3391734
1271,0.1577307
1272,0.08312717
1273,0.24882919
1274,0.010053694
1275,0.17897075
1276,0.20487663
1277,0.39214537
1278,1.4900804
1279,0.35425556
1280,0.08499378
1281,0.13271746
1282,0.26838008
1283,0.13111398
1284,0.23729175
1285,0.25470886
1286,0.06833589
1287,0.4800805
1288,0.0991824
1289,0.24925041
1290,0.11375868
1291,0.7643268
1292,0.56240803
1293,0.22749516
1294,0.6733003
1295,0.33877656
1296,0.1773256
1297,0.21468607
1298,0.6144523
1299,0.2433936
1300,0.27249587
1301,0.4829845
1302,0.28947398
1303,0.47689316
1304,1.010492
1305,0.23002094
1306,0.12561092
1307,0.044641435
1308,0.11302969
1309,0.15534598
1310,0.039749593
1311,0.12404522
1312,0.5063794
1313,0.1821261
1314,0.40607154
1315,0.065080166
1316,0.32560062
1317,0.115454406
1318,0.77090317
1319,0.17345768
1320,0.24504417
1321,0.16009039
1322,0.44165397
1323,0.23782909
1324,0.087836355
1325,0.42247546
1326,0.0
1327,0.1325382
1328,0.24420124
1329,0.13016403
1330,0.015097797
1331,1.1658754
1332,0.06554106
1333,2.1802886
1334,0.6721015
1335,0.10578361
1336,0.20765603
1337,0.35885423
1338,0.40683314
1339,0.2137878
1340,0.011005133
1341,0.011005133
1342,0.17779642
1343,0.062687695
1344,0.0
1345,0.012753695
1346,0.011005133
1347,0.11365205
1348,0.15198523
1349,0.37335804
1350,0.038896352
1351,0.12382689
1352,0.042922378
1353,0.19476601
1354,0.20982659
1355,1.1280804
1356,0.38784528
1357,0.103443116
1358,0.093610704
1359,0.41065013
1360,0.9549648
1361,0.5689428
1362,0.22920075
1363,0.17067075
1364,0.22218397
1365,0.15158978
1366,0.13730791
1367,0.15210614
1368,0.21158889
1369,0.33731008
1370,0.30262974
1371,0.038818657
1372,0.08870214
1373,0.19230774
1374,0.13989201
1375,0.2282269
1376,0.33450532
1377,0.046907604
1378,0.20379093
1379,0.18254212
1380,0.21205011
1381,0.15033996
1382,0.26151285
1383,0.47645873
1384,0.25432417
1385,0.5759948
1386,0.2565681
1387,0.12895921
1388,0.26827562
1389,0.36536473
1390,0.36472243
1391,0.04687655
1392,0.15799168
1393,0.060374647
1394,0.09275761
1395,0.2023277
1396,0.3106013
1397,0.31047007
1398,0.20989624
1399,0.12967023
1400,0.39517188
1401,0.35680187
1402,0.25684515
1403,0.9318894
1404,0.26778412
1405,0.025536329
1406,0.08200824
1407,0.0
1408,0.07945037
1409,0.09399471
1410,0.1224727
1411,0.05478272
1412,0.17164126
1413,0.28344893
1414,0.13160336
1415,0.033444047
1416,0.109377265
1417,0.46253842
1418,0.070981085
1419,0.23277614
1420,0.101699024
1421,0.315265
1422,0.22032866
1423,0.20179513
1424,0.07849711
1425,0.07091233
1426,0.3287769
1427,0.1557683
1428,0.04389018
1429,0.10950267
1430,0.0477989
1431,0.11725643
1432,0.22315314
1433,0.08670011
1434,0.54180956
1435,0.09525126
1436,0.04570952
1437,0.06409013
1438,0.11323127
1439,0.07777366
1440,0.16420987
1441,0.09955919
1442,0.21516722
1443,0.1374113
1444,0.17513472
1445,0.09616536
1446,0.17513472
1447,0.38482162
1448,0.16631454
1449,0.39373922
1450,0.14228553
1451,0.53493243
1452,0.36828804
1453,0.1025351
1454,0.15087724
1455,0.14321807
1456,0.073130995
1457,0.049934745
1458,0.31211674
1459,1.4181695
1460,0.22016153
1461,0.15401593
1462,0.252275
1463,0.12759337
1464,0.09533316
1465,0.116889924
1466,0.21022755
1467,0.2242459
1468,0.3719163
1469,0.13754866
1470,0.22675607
1471,0.24970767
1472,0.23211762
1473,0.14847568
1474,0.22633585
1475,0.3959659
1476,0.16541931
1477,0.38533637
1478,0.16645077
1479,0.3267646
1480,0.16441324
1481,0.18457052
1482,0.72457296
1483,0.049640656
1484,0.053786814
1485,0.061090708
1486,0.17039055
1487,0.12593508
1488,0.07719475
1489,0.2898278
1490,0.47193703
1491,0.21514696
1492,0.25593796
1493,0.045707345
1494,0.15769634
1495,0.056416184
1496,0.018974781
1497,2.324329
1498,0.41543406
1499,0.07887775
1500,0.106695056
1501,0.042981505
1502,0.20574465
1503,0.20245418
1504,0.081054986
1505,0.06813866
1506,0.114853114
1507,0.03711331
1508,0.2076805
1509,0.2875675
1510,0.078639
1511,0.1472061
1512,0.013381571
1513,0.05080974
1514,0.3683086
1515,4.8220158e-05
1516,0.07650596
1517,0.096670955
1518,0.09135473
1519,0.19079724
1520,0.115052015
1521,0.3683086
1522,0.3513548
1523,0.1567123
1524,0.20394439
1525,0.31170577
1526,0.06495094
1527,0.15961745
1528,0.028759599
1529,0.24933782
1530,0.106318444
1531,0.8752811
1532,0.058582813
1533,0.087960005
1534,0.087482154
1535,0.064336926
1536,0.44718093
1537,0.0071329772
1538,0.310023
1539,0.062365323
1540,0.10661048
1541,0.10661048
1542,0.23370507
1543,0.15413228
1544,0.122508794
1545,0.012009114
1546,3.4138663
1547,0.03412369
1548,0.13704497
1549,0.07535592
1550,0.111759275
1551,0.35239714
1552,0.16831928
1553,0.054227233
1554,0.014807165
1555,0.26753265
1556,0.093725264
1557,0.14610645
1558,0.050130546
1559,0.02191624
1560,0.06164792
1561,0.19078809
1562,0.06868619
1563,0.34802246
1564,0.75088
1565,0.1497744
1566,0.22630069
1567,0.064998955
1568,0.111759275
1569,0.037239462
1570,0.17301878
1571,0.16851339
1572,0.0016849041
1573,0.34429145
1574,0.1456277
1575,0.20582536
1576,0.31642723
1577,0.009881407
1578,0.016628504
1579,0.0018525422
1580,0.0
1581,0.0
1582,0.7768852
1583,0.26619178
1584,0.16977367
1585,0.0
1586,0.0
1587,0.5767278
1588,0.0105419755
1589,0.17781252
1590,0.0054290593
1591,0.0051527917
1592,0.1737932
1593,0.05980423
1594,0.07165173
1595,0.12677643
1596,0.04581371
1597,0.07474196
1598,0.008983165
1599,0.035680443
1600,0.056021005
1601,0.0385184
1602,0.08851209
1603,0.38020092
1604,0.94126296
1605,0.03140518
1606,0.056331903
1607,0.055342376
1608,0.6624603
1609,0.08734384
1610,0.020359695
1611,0.17513472
1612,0.047433168
1613,0.3588746
1614,0.08246827
1615,0.3316252
1616,0.0053940117
1617,0.0
1618,0.57906824
1619,0.009179175
1620,0.005990982
1621,0.68179435
1622,0.08282325
1623,0.008745253
1624,0.007908583
1625,0.04581371
1626,0.7685901
1627,0.69069564
1628,0.042141467
1629,0.2605842
1630,0.06169945
1631,0.015150338
1632,0.01839137
1633,0.016904742
1634,0.035121202
1635,0.008683413
1636,0.0008214116
1637,0.0
1638,0.063684136
1639,5.149086
1640,0.037708104
1641,0.04581371
1642,0.06071782
1643,0.06507695
1644,0.09681746
1645,0.06555179
1646,0.06128344
1647,0.36717695
1648,0.011170179
1649,0.004536122
1650,0.04581371
1651,0.061507255
1652,0.13820261
1653,0.49772376
1654,0.79385746
1655,0.28427216
1656,0.22131544
1657,0.32950714
1658,0.14090449
1659,0.2347584
1660,0.12892616
1661,0.041197747
1662,0.16918185
1663,0.15662709
1664,0.8095751
1665,0.0640915
1666,0.08546513
1667,0.22045603
1668,0.16777632
1669,0.082975894
1670,0.05390823
1671,0.14099687
1672,0.23205167
